received_timestamp,entry_timestamp,dispatch_timestamp,response_timestamp,on_scene_timestamp,zipcode_of_incident,battalion,final_priority,als_unit,call_type_group,unit_type,location,latitude,longitude,number_of_alarms
2018-01-24 03:03:33.000000 UTC,2018-01-24 03:04:23.000000 UTC,2018-01-24 03:04:48.000000 UTC,2018-01-24 03:05:03.000000 UTC,2018-01-24 03:08:35.000000 UTC,94118,B07,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.78530743521714, -122.47424509706346)",37.78530744,-122.4742451,1
2018-01-24 22:25:09.000000 UTC,2018-01-24 22:26:57.000000 UTC,2018-01-24 22:27:03.000000 UTC,2018-01-24 22:28:45.000000 UTC,2018-01-24 22:33:38.000000 UTC,94131,B06,3,FALSE,Alarm,TRUCK,"(37.746910227518626, -122.42582381299498)",37.74691023,-122.4258238,1
2018-01-24 22:25:39.000000 UTC,2018-01-24 22:25:39.000000 UTC,2018-01-24 22:26:08.000000 UTC,2018-01-24 22:26:37.000000 UTC,2018-01-24 22:30:44.000000 UTC,94118,B07,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.78301940459197, -122.46389176570177)",37.7830194,-122.4638918,1
2018-01-24 14:54:21.000000 UTC,2018-01-24 14:57:25.000000 UTC,2018-01-24 15:04:27.000000 UTC,2018-01-24 15:05:03.000000 UTC,2018-01-24 15:12:42.000000 UTC,94131,B08,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.74817254773626, -122.45869503396155)",37.74817255,-122.458695,1
2018-01-24 03:27:39.000000 UTC,2018-01-24 03:29:53.000000 UTC,2018-01-24 03:31:55.000000 UTC,2018-01-24 03:31:58.000000 UTC,2018-01-24 04:07:46.000000 UTC,94102,B03,2,TRUE,Non Life-threatening,MEDIC,"(37.78176159407453, -122.41105817541424)",37.78176159,-122.4110582,1
2018-01-24 15:09:57.000000 UTC,2018-01-24 15:11:00.000000 UTC,2018-01-24 15:11:37.000000 UTC,2018-01-24 15:11:48.000000 UTC,2018-01-24 15:22:16.000000 UTC,94102,B01,3,TRUE,Alarm,ENGINE,"(37.787764099009586, -122.40992532841902)",37.7877641,-122.4099253,1
2018-01-24 12:31:04.000000 UTC,2018-01-24 12:32:30.000000 UTC,2018-01-24 12:33:50.000000 UTC,2018-01-24 12:34:29.000000 UTC,2018-01-24 12:36:12.000000 UTC,94133,B01,3,FALSE,Potentially Life-Threatening,ENGINE,"(37.80546354926792, -122.41441222700966)",37.80546355,-122.4144122,1
2018-01-24 11:59:53.000000 UTC,2018-01-24 12:00:22.000000 UTC,2018-01-24 12:01:50.000000 UTC,2018-01-24 12:03:56.000000 UTC,,94103,B01,3,FALSE,Alarm,TRUCK,"(37.784205674933816, -122.40761273180911)",37.78420567,-122.4076127,1
2018-01-24 08:45:53.000000 UTC,2018-01-24 08:46:33.000000 UTC,2018-01-24 08:47:38.000000 UTC,2018-01-24 08:48:46.000000 UTC,2018-01-24 08:50:43.000000 UTC,94117,B05,2,FALSE,Non Life-threatening,ENGINE,"(37.774092678704704, -122.44108442596955)",37.77409268,-122.4410844,1
2018-01-24 11:40:25.000000 UTC,2018-01-24 11:42:05.000000 UTC,2018-01-24 11:42:30.000000 UTC,2018-01-24 11:42:32.000000 UTC,2018-01-24 11:47:51.000000 UTC,94121,B07,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.778147833195746, -122.4862064058688)",37.77814783,-122.4862064,1
2018-01-24 13:02:34.000000 UTC,2018-01-24 13:03:46.000000 UTC,2018-01-24 13:06:06.000000 UTC,2018-01-24 13:06:15.000000 UTC,2018-01-24 13:07:53.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.77319006012842, -122.41823697502534)",37.77319006,-122.418237,1
2018-01-24 15:03:18.000000 UTC,2018-01-24 15:03:18.000000 UTC,2018-01-24 15:08:39.000000 UTC,2018-01-24 15:08:39.000000 UTC,2018-01-24 15:08:39.000000 UTC,94102,B02,3,FALSE,Potentially Life-Threatening,CHIEF,"(37.781605127270446, -122.41633625179564)",37.78160513,-122.4163363,1
2018-01-24 04:31:17.000000 UTC,2018-01-24 04:32:42.000000 UTC,2018-01-24 04:33:33.000000 UTC,2018-01-24 04:33:40.000000 UTC,2018-01-24 04:42:51.000000 UTC,94105,B03,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.789492499991205, -122.3901508693474)",37.7894925,-122.3901509,1
2018-01-24 09:06:46.000000 UTC,2018-01-24 09:07:33.000000 UTC,2018-01-24 09:07:45.000000 UTC,2018-01-24 09:08:20.000000 UTC,2018-01-24 09:12:31.000000 UTC,94102,B02,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.77782815894851, -122.42492472683094)",37.77782816,-122.4249247,1
2018-01-24 07:48:24.000000 UTC,2018-01-24 07:51:45.000000 UTC,2018-01-24 07:52:04.000000 UTC,2018-01-24 07:54:16.000000 UTC,,94104,B99,3,FALSE,Fire,CHIEF,"(37.79049502280937, -122.40235333697387)",37.79049502,-122.4023533,1
2018-01-24 08:24:32.000000 UTC,2018-01-24 08:26:59.000000 UTC,2018-01-24 08:27:22.000000 UTC,2018-01-24 08:27:52.000000 UTC,2018-01-24 08:32:52.000000 UTC,94110,B06,2,FALSE,Non Life-threatening,ENGINE,"(37.745218915187536, -122.41748390405867)",37.74521892,-122.4174839,1
2018-01-24 18:36:03.000000 UTC,2018-01-24 18:37:39.000000 UTC,2018-01-24 18:40:26.000000 UTC,2018-01-24 18:40:30.000000 UTC,2018-01-24 18:59:01.000000 UTC,94107,B03,2,TRUE,Non Life-threatening,MEDIC,"(37.77762423892872, -122.39998111124002)",37.77762424,-122.3999811,1
2018-01-24 16:56:59.000000 UTC,2018-01-24 16:56:59.000000 UTC,2018-01-24 16:57:39.000000 UTC,2018-01-24 16:58:31.000000 UTC,2018-01-24 17:00:39.000000 UTC,94111,B01,3,TRUE,Potentially Life-Threatening,TRUCK,"(37.7969551635484, -122.39890821326146)",37.79695516,-122.3989082,1
2018-01-24 19:35:15.000000 UTC,2018-01-24 19:35:58.000000 UTC,2018-01-24 19:36:15.000000 UTC,2018-01-24 19:37:01.000000 UTC,,94118,B07,3,TRUE,Alarm,ENGINE,"(37.77428383647135, -122.4670880867804)",37.77428384,-122.4670881,1
2018-01-24 00:33:22.000000 UTC,2018-01-24 00:33:22.000000 UTC,2018-01-24 00:36:45.000000 UTC,2018-01-24 00:37:03.000000 UTC,2018-01-24 00:47:08.000000 UTC,94103,B02,2,TRUE,Non Life-threatening,MEDIC,"(37.76972086304567, -122.4179492178342)",37.76972086,-122.4179492,1
2018-01-24 23:43:00.000000 UTC,2018-01-24 23:46:16.000000 UTC,2018-01-24 23:47:13.000000 UTC,,,94103,B03,3,FALSE,Alarm,CHIEF,"(37.77991166933496, -122.40747443962437)",37.77991167,-122.4074744,1
2018-01-24 15:46:20.000000 UTC,2018-01-24 15:50:11.000000 UTC,2018-01-24 15:50:41.000000 UTC,2018-01-24 15:50:59.000000 UTC,2018-01-24 16:08:22.000000 UTC,94102,B03,2,TRUE,Non Life-threatening,MEDIC,"(37.78434553646269, -122.40778514612064)",37.78434554,-122.4077851,1
2018-01-24 23:52:02.000000 UTC,2018-01-24 23:52:02.000000 UTC,2018-01-24 23:52:21.000000 UTC,2018-01-24 23:52:56.000000 UTC,2018-01-24 23:55:03.000000 UTC,94109,B04,3,FALSE,Alarm,CHIEF,"(37.798602782885936, -122.4231486020576)",37.79860278,-122.4231486,1
2018-01-24 13:56:18.000000 UTC,2018-01-24 13:57:01.000000 UTC,2018-01-24 13:57:18.000000 UTC,2018-01-24 13:59:04.000000 UTC,2018-01-24 14:00:30.000000 UTC,94102,B02,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.780662104249124, -122.42289792441836)",37.7806621,-122.4228979,1
2018-01-24 11:28:31.000000 UTC,2018-01-24 11:30:22.000000 UTC,2018-01-24 11:30:46.000000 UTC,2018-01-24 11:32:00.000000 UTC,2018-01-24 11:32:46.000000 UTC,94109,B04,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.786117211837905, -122.4198542456919)",37.78611721,-122.4198542,1
2018-01-24 10:34:38.000000 UTC,2018-01-24 10:37:57.000000 UTC,2018-01-24 10:38:51.000000 UTC,2018-01-24 10:38:54.000000 UTC,2018-01-24 10:45:48.000000 UTC,94110,B06,2,TRUE,Non Life-threatening,MEDIC,"(37.75762172120293, -122.41888729306457)",37.75762172,-122.4188873,1
2018-01-24 10:53:28.000000 UTC,2018-01-24 10:56:21.000000 UTC,2018-01-24 10:56:39.000000 UTC,2018-01-24 10:57:38.000000 UTC,2018-01-24 11:00:49.000000 UTC,94121,B07,3,FALSE,Non Life-threatening,ENGINE,"(37.77419656897696, -122.51003379090652)",37.77419657,-122.5100338,1
2018-01-24 15:49:03.000000 UTC,2018-01-24 15:49:03.000000 UTC,2018-01-24 15:49:47.000000 UTC,2018-01-24 15:49:53.000000 UTC,2018-01-24 16:02:22.000000 UTC,94102,B03,2,TRUE,Non Life-threatening,MEDIC,"(37.7842993825154, -122.41014131985163)",37.78429938,-122.4101413,1
2018-01-24 16:25:57.000000 UTC,2018-01-24 16:27:29.000000 UTC,2018-01-24 16:27:54.000000 UTC,2018-01-24 16:28:01.000000 UTC,2018-01-24 16:56:10.000000 UTC,94109,B04,2,TRUE,Non Life-threatening,MEDIC,"(37.78708178866631, -122.4258678201407)",37.78708179,-122.4258678,1
2018-01-24 04:31:17.000000 UTC,2018-01-24 04:32:42.000000 UTC,2018-01-24 04:33:33.000000 UTC,2018-01-24 04:35:43.000000 UTC,2018-01-24 04:41:13.000000 UTC,94105,B03,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.789492499991205, -122.3901508693474)",37.7894925,-122.3901509,1
2018-01-24 19:03:28.000000 UTC,2018-01-24 19:05:02.000000 UTC,2018-01-24 19:07:56.000000 UTC,2018-01-24 19:08:02.000000 UTC,2018-01-24 19:32:24.000000 UTC,94109,B04,2,TRUE,Non Life-threatening,MEDIC,"(37.786117211837905, -122.4198542456919)",37.78611721,-122.4198542,1
2018-01-24 17:49:12.000000 UTC,2018-01-24 17:49:12.000000 UTC,2018-01-24 17:51:54.000000 UTC,2018-01-24 17:51:54.000000 UTC,2018-01-24 17:53:44.000000 UTC,94112,B09,3,TRUE,Potentially Life-Threatening,RESCUE CAPTAIN,"(37.713475948479385, -122.43454112643933)",37.71347595,-122.4345411,1
2018-01-24 19:50:01.000000 UTC,2018-01-24 19:50:40.000000 UTC,2018-01-24 19:51:05.000000 UTC,2018-01-24 19:51:14.000000 UTC,2018-01-24 19:58:53.000000 UTC,94105,B03,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.791842089432954, -122.3949402384805)",37.79184209,-122.3949402,1
2018-01-24 10:36:54.000000 UTC,2018-01-24 10:37:21.000000 UTC,2018-01-24 10:37:41.000000 UTC,2018-01-24 10:37:57.000000 UTC,2018-01-24 10:41:24.000000 UTC,94115,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.78153450810039, -122.42813530750132)",37.78153451,-122.4281353,1
2018-01-24 23:15:04.000000 UTC,2018-01-24 23:18:27.000000 UTC,2018-01-24 23:18:32.000000 UTC,2018-01-24 23:20:23.000000 UTC,2018-01-24 23:22:15.000000 UTC,94103,B03,3,TRUE,Alarm,ENGINE,"(37.77991166933496, -122.40747443962437)",37.77991167,-122.4074744,1
2018-01-24 14:10:45.000000 UTC,2018-01-24 14:11:48.000000 UTC,2018-01-24 14:12:10.000000 UTC,2018-01-24 14:13:21.000000 UTC,2018-01-24 14:13:37.000000 UTC,94103,B02,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.77779030942458, -122.41283433212864)",37.77779031,-122.4128343,1
2018-01-24 08:24:32.000000 UTC,2018-01-24 08:26:59.000000 UTC,2018-01-24 08:27:22.000000 UTC,2018-01-24 08:27:42.000000 UTC,2018-01-24 08:44:29.000000 UTC,94110,B06,2,TRUE,Non Life-threatening,MEDIC,"(37.745218915187536, -122.41748390405867)",37.74521892,-122.4174839,1
2018-01-24 16:17:39.000000 UTC,2018-01-24 16:20:05.000000 UTC,2018-01-24 16:20:41.000000 UTC,2018-01-24 16:20:51.000000 UTC,,94102,B02,2,TRUE,Non Life-threatening,MEDIC,"(37.78373004094003, -122.41375367048737)",37.78373004,-122.4137537,1
2018-01-24 01:52:58.000000 UTC,2018-01-24 01:54:29.000000 UTC,2018-01-24 02:00:31.000000 UTC,2018-01-24 02:00:31.000000 UTC,2018-01-24 02:00:31.000000 UTC,94110,B02,3,TRUE,Fire,ENGINE,"(37.760427452600105, -122.41096197255845)",37.76042745,-122.410962,1
2018-01-24 07:39:17.000000 UTC,2018-01-24 07:41:32.000000 UTC,2018-01-24 07:41:40.000000 UTC,2018-01-24 07:43:52.000000 UTC,2018-01-24 07:53:37.000000 UTC,94110,B02,2,TRUE,Non Life-threatening,ENGINE,"(37.764299340228824, -122.41855143598447)",37.76429934,-122.4185514,1
2018-01-24 04:55:36.000000 UTC,2018-01-24 04:56:35.000000 UTC,2018-01-24 04:56:46.000000 UTC,2018-01-24 04:59:00.000000 UTC,,94102,B03,3,FALSE,Alarm,TRUCK,"(37.78419090478878, -122.4101194834515)",37.7841909,-122.4101195,1
2018-01-24 16:41:09.000000 UTC,2018-01-24 16:41:25.000000 UTC,2018-01-24 16:43:40.000000 UTC,2018-01-24 16:45:17.000000 UTC,,94118,B07,3,FALSE,Potentially Life-Threatening,ENGINE,"(37.77576369964081, -122.47575053644044)",37.7757637,-122.4757505,1
2018-01-24 09:29:29.000000 UTC,2018-01-24 09:33:19.000000 UTC,2018-01-24 09:34:30.000000 UTC,2018-01-24 09:34:34.000000 UTC,2018-01-24 09:40:02.000000 UTC,94109,B04,2,TRUE,Non Life-threatening,MEDIC,"(37.79494605139675, -122.42915585307847)",37.79494605,-122.4291559,1
2018-01-24 03:27:23.000000 UTC,2018-01-24 03:28:40.000000 UTC,2018-01-24 03:29:26.000000 UTC,2018-01-24 03:31:41.000000 UTC,2018-01-24 03:36:17.000000 UTC,94107,B10,3,FALSE,Alarm,CHIEF,"(37.76182764094747, -122.39833071781494)",37.76182764,-122.3983307,1
2018-01-24 03:27:23.000000 UTC,2018-01-24 03:28:40.000000 UTC,2018-01-24 03:34:52.000000 UTC,2018-01-24 03:38:22.000000 UTC,2018-01-24 03:39:40.000000 UTC,94107,B10,3,TRUE,Alarm,ENGINE,"(37.76182764094747, -122.39833071781494)",37.76182764,-122.3983307,1
2018-01-24 23:15:08.000000 UTC,2018-01-24 23:16:03.000000 UTC,2018-01-24 23:16:25.000000 UTC,2018-01-24 23:16:28.000000 UTC,2018-01-24 23:20:15.000000 UTC,94103,B03,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.785743987790504, -122.40583101239245)",37.78574399,-122.405831,1
2018-01-24 20:37:18.000000 UTC,2018-01-24 20:38:32.000000 UTC,2018-01-24 20:39:02.000000 UTC,2018-01-24 20:39:05.000000 UTC,2018-01-24 20:43:59.000000 UTC,94124,B10,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.732955634816, -122.38759080611722)",37.73295563,-122.3875908,1
2018-01-24 21:44:38.000000 UTC,2018-01-24 21:45:08.000000 UTC,2018-01-24 21:45:51.000000 UTC,2018-01-24 21:46:06.000000 UTC,,94107,B10,3,FALSE,Non Life-threatening,ENGINE,"(37.752197646564134, -122.39747771104071)",37.75219765,-122.3974777,1
2018-01-24 21:46:59.000000 UTC,2018-01-24 21:50:01.000000 UTC,2018-01-24 21:50:42.000000 UTC,2018-01-24 21:50:51.000000 UTC,2018-01-24 21:59:53.000000 UTC,94115,B05,2,TRUE,Non Life-threatening,MEDIC,"(37.78300756554334, -122.44585848559531)",37.78300757,-122.4458585,1
2018-01-24 06:04:12.000000 UTC,2018-01-24 06:05:06.000000 UTC,2018-01-24 06:08:05.000000 UTC,2018-01-24 06:08:05.000000 UTC,2018-01-24 06:12:50.000000 UTC,94158,B03,3,FALSE,Non Life-threatening,PRIVATE,"(37.7748701729732, -122.39441707175159)",37.77487017,-122.3944171,1
2018-01-24 11:17:17.000000 UTC,2018-01-24 11:19:12.000000 UTC,2018-01-24 11:19:43.000000 UTC,2018-01-24 11:20:10.000000 UTC,2018-01-24 11:30:00.000000 UTC,94105,B03,2,FALSE,Potentially Life-Threatening,PRIVATE,"(37.78600482662267, -122.39507725880982)",37.78600483,-122.3950773,1
2018-01-24 22:16:57.000000 UTC,2018-01-24 22:18:58.000000 UTC,2018-01-24 22:19:15.000000 UTC,2018-01-24 22:20:55.000000 UTC,2018-01-24 22:23:23.000000 UTC,94110,B06,3,TRUE,Alarm,ENGINE,"(37.75436287632656, -122.42321608842015)",37.75436288,-122.4232161,1
2018-01-24 07:05:05.000000 UTC,2018-01-24 07:05:05.000000 UTC,2018-01-24 07:16:21.000000 UTC,2018-01-24 07:16:21.000000 UTC,2018-01-24 07:26:19.000000 UTC,94103,B02,2,FALSE,Non Life-threatening,PRIVATE,"(37.774094856688166, -122.42000143696421)",37.77409486,-122.4200014,1
2018-01-24 23:33:10.000000 UTC,2018-01-24 23:36:49.000000 UTC,2018-01-24 23:37:19.000000 UTC,2018-01-24 23:38:48.000000 UTC,2018-01-24 23:46:55.000000 UTC,94116,B08,3,TRUE,Alarm,ENGINE,"(37.73605994518428, -122.49233186496883)",37.73605995,-122.4923319,1
2018-01-24 06:26:09.000000 UTC,2018-01-24 06:27:36.000000 UTC,2018-01-24 06:27:43.000000 UTC,2018-01-24 06:30:10.000000 UTC,,94110,B09,3,TRUE,Fire,TRUCK,"(37.75124396447094, -122.42158533430495)",37.75124396,-122.4215853,1
2018-01-24 09:43:26.000000 UTC,2018-01-24 09:46:32.000000 UTC,2018-01-24 09:46:57.000000 UTC,2018-01-24 09:48:24.000000 UTC,,94124,B10,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.729301772384105, -122.39087677658321)",37.72930177,-122.3908768,1
2018-01-24 21:46:59.000000 UTC,2018-01-24 21:50:01.000000 UTC,2018-01-24 21:50:42.000000 UTC,2018-01-24 21:51:49.000000 UTC,2018-01-24 21:53:45.000000 UTC,94115,B05,2,TRUE,Non Life-threatening,ENGINE,"(37.78300756554334, -122.44585848559531)",37.78300757,-122.4458585,1
2018-01-24 12:32:17.000000 UTC,2018-01-24 12:34:04.000000 UTC,2018-01-24 12:34:19.000000 UTC,2018-01-24 12:34:42.000000 UTC,2018-01-24 12:40:04.000000 UTC,94105,B03,3,FALSE,Alarm,TRUCK,"(37.78935407210157, -122.40003235972134)",37.78935407,-122.4000324,1
2018-01-24 10:06:06.000000 UTC,2018-01-24 10:07:38.000000 UTC,2018-01-24 10:07:50.000000 UTC,2018-01-24 10:09:19.000000 UTC,2018-01-24 10:11:28.000000 UTC,94122,B08,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.75828227319476, -122.49079820949153)",37.75828227,-122.4907982,1
2018-01-24 07:08:07.000000 UTC,2018-01-24 07:10:32.000000 UTC,2018-01-24 07:11:41.000000 UTC,2018-01-24 07:12:35.000000 UTC,2018-01-24 07:23:20.000000 UTC,94112,B09,2,FALSE,Non Life-threatening,PRIVATE,"(37.70911385546385, -122.4318301441864)",37.70911386,-122.4318301,1
2018-01-24 07:24:45.000000 UTC,2018-01-24 07:25:53.000000 UTC,2018-01-24 07:26:18.000000 UTC,2018-01-24 07:30:00.000000 UTC,2018-01-24 07:33:31.000000 UTC,94110,B02,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.76272932013022, -122.42295842557121)",37.76272932,-122.4229584,1
2018-01-24 15:39:02.000000 UTC,2018-01-24 15:40:01.000000 UTC,2018-01-24 15:40:32.000000 UTC,2018-01-24 15:40:36.000000 UTC,2018-01-24 15:43:54.000000 UTC,94107,B10,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.755841559212854, -122.40177993141847)",37.75584156,-122.4017799,1
2018-01-24 17:01:25.000000 UTC,2018-01-24 17:02:30.000000 UTC,2018-01-24 17:02:51.000000 UTC,2018-01-24 17:04:21.000000 UTC,2018-01-24 17:07:58.000000 UTC,94102,B03,3,FALSE,Alarm,CHIEF,"(37.78254740004211, -122.41224793549479)",37.7825474,-122.4122479,1
2018-01-24 14:37:03.000000 UTC,2018-01-24 14:38:18.000000 UTC,2018-01-24 14:39:45.000000 UTC,2018-01-24 14:40:37.000000 UTC,2018-01-24 14:42:15.000000 UTC,94109,B04,3,FALSE,Alarm,TRUCK,"(37.78729529285916, -122.41580612874544)",37.78729529,-122.4158061,1
2018-01-24 01:15:06.000000 UTC,2018-01-24 01:15:50.000000 UTC,2018-01-24 01:16:01.000000 UTC,2018-01-24 01:16:29.000000 UTC,2018-01-24 01:17:40.000000 UTC,94131,B09,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.733029700948414, -122.43422633930807)",37.7330297,-122.4342263,1
2018-01-24 20:54:41.000000 UTC,2018-01-24 20:55:48.000000 UTC,2018-01-24 20:57:20.000000 UTC,2018-01-24 20:57:24.000000 UTC,2018-01-24 21:05:07.000000 UTC,94134,B10,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.723359097821984, -122.40190248960839)",37.7233591,-122.4019025,1
2018-01-24 23:52:02.000000 UTC,2018-01-24 23:52:02.000000 UTC,2018-01-24 23:52:21.000000 UTC,2018-01-24 23:53:13.000000 UTC,2018-01-24 23:55:03.000000 UTC,94109,B04,3,FALSE,Alarm,ENGINE,"(37.798602782885936, -122.4231486020576)",37.79860278,-122.4231486,1
2018-01-24 12:09:15.000000 UTC,2018-01-24 12:11:28.000000 UTC,2018-01-24 12:11:46.000000 UTC,2018-01-24 12:13:06.000000 UTC,2018-01-24 12:15:32.000000 UTC,94112,B09,3,TRUE,Alarm,ENGINE,"(37.725693357570286, -122.45228966049211)",37.72569336,-122.4522897,1
2018-01-24 19:43:51.000000 UTC,2018-01-24 19:46:51.000000 UTC,2018-01-24 19:47:45.000000 UTC,2018-01-24 19:47:50.000000 UTC,2018-01-24 20:00:59.000000 UTC,94102,B02,2,TRUE,Non Life-threatening,MEDIC,"(37.78383851800258, -122.41377551205974)",37.78383852,-122.4137755,1
2018-01-24 08:24:49.000000 UTC,2018-01-24 08:24:49.000000 UTC,2018-01-24 08:25:24.000000 UTC,2018-01-24 08:26:03.000000 UTC,2018-01-24 08:37:36.000000 UTC,94105,B03,2,FALSE,Non Life-threatening,PRIVATE,"(37.78775591804093, -122.4009753538184)",37.78775592,-122.4009754,1
2018-01-24 16:40:13.000000 UTC,2018-01-24 16:41:02.000000 UTC,2018-01-24 16:41:28.000000 UTC,2018-01-24 16:42:16.000000 UTC,2018-01-24 16:47:26.000000 UTC,94123,B04,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.79920486146206, -122.44013246476491)",37.79920486,-122.4401325,1
2018-01-24 23:41:10.000000 UTC,2018-01-24 23:43:32.000000 UTC,2018-01-24 23:43:37.000000 UTC,2018-01-24 23:45:37.000000 UTC,2018-01-24 23:48:17.000000 UTC,94123,B04,3,TRUE,Fire,ENGINE,"(37.79983846415053, -122.42845680729546)",37.79983846,-122.4284568,1
2018-01-24 18:17:15.000000 UTC,2018-01-24 18:17:53.000000 UTC,2018-01-24 18:20:09.000000 UTC,2018-01-24 18:20:27.000000 UTC,,94103,B03,3,FALSE,Potentially Life-Threatening,PRIVATE,"(37.78013037449471, -122.40987144993309)",37.78013037,-122.4098714,1
2018-01-24 05:44:01.000000 UTC,2018-01-24 05:45:27.000000 UTC,2018-01-24 05:45:37.000000 UTC,2018-01-24 05:47:34.000000 UTC,2018-01-24 05:50:56.000000 UTC,94110,B03,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.73654493835031, -122.4223235834008)",37.73654494,-122.4223236,1
2018-01-24 22:59:37.000000 UTC,2018-01-24 23:01:55.000000 UTC,2018-01-24 23:02:39.000000 UTC,2018-01-24 23:03:00.000000 UTC,2018-01-24 23:08:02.000000 UTC,94109,B01,2,FALSE,Potentially Life-Threatening,PRIVATE,"(37.79916843486129, -122.41742828002336)",37.79916843,-122.4174283,1
2018-01-24 15:15:49.000000 UTC,2018-01-24 15:15:49.000000 UTC,2018-01-24 15:16:06.000000 UTC,2018-01-24 15:16:10.000000 UTC,2018-01-24 15:23:50.000000 UTC,94127,B08,3,TRUE,Potentially Life-Threatening,MEDIC,"(37.74089197608757, -122.46582902190718)",37.74089198,-122.465829,1
2018-01-24 07:39:17.000000 UTC,2018-01-24 07:41:32.000000 UTC,2018-01-24 07:41:40.000000 UTC,2018-01-24 07:41:43.000000 UTC,2018-01-24 07:51:12.000000 UTC,94110,B02,2,TRUE,Non Life-threatening,MEDIC,"(37.764299340228824, -122.41855143598447)",37.76429934,-122.4185514,1
2018-01-24 11:14:39.000000 UTC,2018-01-24 11:17:40.000000 UTC,2018-01-24 11:18:18.000000 UTC,,,94114,B05,2,TRUE,Potentially Life-Threatening,ENGINE,"(37.75995363466513, -122.43718355503545)",37.75995363,-122.4371836,1
2018-01-24 10:53:53.000000 UTC,2018-01-24 10:56:48.000000 UTC,2018-01-24 10:57:30.000000 UTC,2018-01-24 10:59:07.000000 UTC,,94102,B02,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.7807191768764, -122.41531561647088)",37.78071918,-122.4153156,1
2018-01-24 18:07:10.000000 UTC,2018-01-24 18:07:39.000000 UTC,2018-01-24 18:08:02.000000 UTC,2018-01-24 18:10:10.000000 UTC,2018-01-24 18:10:10.000000 UTC,94134,B10,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.7324386586756, -122.4056075491991)",37.73243866,-122.4056075,1
2018-01-24 07:07:52.000000 UTC,2018-01-24 07:08:51.000000 UTC,2018-01-24 07:09:15.000000 UTC,2018-01-24 07:12:28.000000 UTC,,94102,B03,3,TRUE,Potentially Life-Threatening,ENGINE,"(37.78434553646269, -122.40778514612064)",37.78434554,-122.4077851,1
2018-01-24 20:01:18.000000 UTC,2018-01-24 20:01:18.000000 UTC,2018-01-24 20:02:23.000000 UTC,2018-01-24 20:02:27.000000 UTC,2018-01-24 20:14:00.000000 UTC,94115,B05,2,TRUE,Non Life-threatening,MEDIC,"(37.780000998325214, -122.44165850530041)",37.780001,-122.4416585,1
2018-01-24 16:35:26.000000 UTC,2018-01-24 16:36:19.000000 UTC,2018-01-24 16:36:30.000000 UTC,2018-01-24 16:37:20.000000 UTC,2018-01-24 16:40:11.000000 UTC,94118,B07,2,TRUE,Non Life-threatening,RESCUE CAPTAIN,"(37.78566436323491, -122.45975441838847)",37.78566436,-122.4597544,1
2018-01-24 15:14:20.000000 UTC,2018-01-24 15:17:10.000000 UTC,2018-01-24 15:20:17.000000 UTC,2018-01-24 15:20:28.000000 UTC,2018-01-24 15:29:30.000000 UTC,94158,B03,2,TRUE,Non Life-threatening,MEDIC,"(37.77578731465349, -122.39335512639906)",37.77578731,-122.3933551,1
